event_id,timestamp,adType,cost_micros,impressions,clicks,conv_click_7d,revenue_7d,campaign_id,sku,audience_segment,device,currency,timezone
evt_alpha_003842,2024-02-23 09:00:00 CST,offsite_vid,3390371,109,115,29,2831,camp_alpha_012,SKU-074,retargeting,tablet,USD,CST
evt_alpha_003843,2024-02-03 15:00:00 CST,onsite_disp,3711986,1556,43,30,4911,camp_alpha_003,SKU-098,inmarket,tablet,USD,CST
evt_alpha_003844,2024-03-10 00:00:00 CST,onsite_disp,1923194,2671,44,7,8,camp_alpha_001,SKU-005,lookalike,desktop,USD,CST
evt_alpha_003845,2024-02-23 07:00:00 CST,offsite_vid,2461753,8301,444,39,4975,camp_alpha_012,SKU-022,lookalike,tablet,USD,CST
evt_alpha_003846,2024-03-22 04:00:00 CST,SD,1467091,7736,367,37,4079,camp_alpha_014,SKU-020,,mobile,USD,CST
evt_alpha_003847,2024-01-30 10:00:00 CST,sp,2174920,4023,326,4,3868,camp_alpha_015,SKU-089,retargeting,UNKNOWN,USD,CST
evt_alpha_003848,2024-03-28 14:00:00 CST,offsite_vid,1870745,6973,338,23,4242,camp_alpha_010,SKU-017,,mobile,USD,CST
evt_alpha_003849,2024-03-01 03:00:00 CST,offsite_vid,2423145,2364,5,29,1610,camp_alpha_011,SKU-048,inmarket,tablet,USD,CST
evt_alpha_003850,2024-01-19 21:00:00 CST,offsite_vid,4736474,8671,451,36,693,camp_alpha_019,SKU-017,inmarket,UNKNOWN,USD,CST
evt_alpha_003851,2024-03-27 17:00:00 CST,offsite_vid,1606954,7133,13,12,1879,camp_alpha_016,SKU-028,inmarket,UNKNOWN,USD,CST
evt_alpha_003852,2024-03-03 06:00:00 CST,SD,2531164,8254,16,49,3320,camp_alpha_007,SKU-099,lookalike,UNKNOWN,USD,CST
evt_alpha_003853,2024-03-25 16:00:00 CST,sp,1000441,518,250,19,3155,camp_alpha_005,SKU-009,lookalike,desktop,USD,CST
evt_alpha_003854,2024-03-15 10:00:00 CST,offsite_vid,1708263,3774,321,22,1829,camp_alpha_004,SKU-085,,mobile,USD,CST
evt_alpha_003855,2024-02-12 11:00:00 CST,offsite_vid,4149645,4247,83,46,2759,camp_alpha_005,SKU-061,retargeting,mobile,USD,CST
evt_alpha_003856,2024-02-17 23:00:00 CST,onsite_disp,2910662,3156,142,46,4103,camp_alpha_005,SKU-094,lookalike,desktop,USD,CST
evt_alpha_003857,2024-01-01 15:00:00 CST,SD,1312793,2477,413,42,281,camp_alpha_012,SKU-059,retargeting,mobile,USD,CST
evt_alpha_003858,2024-01-11 14:00:00 CST,onsite_disp,1974346,8506,122,38,2120,camp_alpha_018,SKU-055,inmarket,desktop,USD,CST
evt_alpha_003859,2024-02-11 11:00:00 CST,SD,916401,9548,40,41,4534,camp_alpha_010,SKU-028,inmarket,tablet,USD,CST
evt_alpha_003860,2024-01-26 09:00:00 CST,sp,907585,6489,269,25,1441,camp_alpha_019,SKU-024,lookalike,UNKNOWN,USD,CST
evt_alpha_003861,2024-03-10 19:00:00 CST,onsite_disp,3925784,2320,33,21,70,camp_alpha_001,SKU-006,,UNKNOWN,USD,CST
evt_alpha_003862,2024-01-23 17:00:00 CST,SD,4109507,8562,260,45,1583,camp_alpha_015,SKU-011,inmarket,tablet,USD,CST
evt_alpha_003863,2024-01-24 17:00:00 CST,offsite_vid,3122347,542,250,2,2083,camp_alpha_016,SKU-070,inmarket,desktop,USD,CST
evt_alpha_003864,2024-01-09 11:00:00 CST,offsite_vid,1109978,994,318,13,2010,camp_alpha_010,SKU-002,lookalike,UNKNOWN,USD,CST
evt_alpha_003865,2024-01-16 00:00:00 CST,SD,143520,9337,225,11,2934,camp_alpha_018,SKU-076,lookalike,tablet,USD,CST
evt_alpha_003866,2024-01-01 10:00:00 CST,SD,3077771,4773,176,24,1007,camp_alpha_019,SKU-028,inmarket,tablet,USD,CST
evt_alpha_003867,2024-01-19 19:00:00 CST,offsite_vid,403144,5992,244,22,4804,camp_alpha_012,SKU-010,,UNKNOWN,USD,CST
evt_alpha_003868,2024-01-10 17:00:00 CST,offsite_vid,3484030,6971,490,3,168,camp_alpha_012,SKU-042,inmarket,mobile,USD,CST
evt_alpha_003869,2024-03-13 00:00:00 CST,SD,2752047,8593,140,37,4159,camp_alpha_014,SKU-087,lookalike,tablet,USD,CST
evt_alpha_003870,2024-01-18 19:00:00 CST,sp,4540282,8995,106,12,246,camp_alpha_004,SKU-089,inmarket,desktop,USD,CST
evt_alpha_003871,2024-02-26 12:00:00 CST,offsite_vid,4873868,6425,163,2,1912,camp_alpha_015,SKU-011,inmarket,tablet,USD,CST
evt_alpha_003872,2024-03-27 16:00:00 CST,SD,1723547,4664,288,4,3450,camp_alpha_017,SKU-062,retargeting,tablet,USD,CST
evt_alpha_003873,2024-03-07 15:00:00 CST,offsite_vid,676120,4337,491,25,4664,camp_alpha_016,SKU-017,,UNKNOWN,USD,CST
evt_alpha_003874,2024-03-21 00:00:00 CST,SD,2896920,7476,458,29,2193,camp_alpha_002,SKU-092,retargeting,UNKNOWN,USD,CST
evt_alpha_003875,2024-03-02 12:00:00 CST,offsite_vid,1186558,9280,76,22,4237,camp_alpha_007,SKU-002,,desktop,USD,CST
evt_alpha_003876,2024-02-25 16:00:00 CST,offsite_vid,1080772,2957,17,2,4364,camp_alpha_010,SKU-029,inmarket,tablet,USD,CST
evt_alpha_003877,2024-02-17 03:00:00 CST,onsite_disp,1102628,1128,135,33,3162,camp_alpha_007,SKU-061,,UNKNOWN,USD,CST
evt_alpha_003878,2024-03-25 14:00:00 CST,onsite_disp,3660890,8273,489,4,425,camp_alpha_018,SKU-038,,tablet,USD,CST
evt_alpha_003879,2024-02-23 11:00:00 CST,offsite_vid,3448798,6468,422,11,1214,camp_alpha_007,SKU-009,,tablet,USD,CST
evt_alpha_003880,2024-03-27 11:00:00 CST,sp,1865923,2477,155,34,1271,camp_alpha_005,SKU-004,lookalike,tablet,USD,CST
evt_alpha_003881,2024-02-29 22:00:00 CST,sp,4640518,4224,341,34,3128,camp_alpha_016,SKU-082,lookalike,desktop,USD,CST
evt_alpha_003882,2024-02-02 06:00:00 CST,SD,425897,4924,175,43,218,camp_alpha_018,SKU-070,lookalike,tablet,USD,CST
evt_alpha_003883,2024-02-18 07:00:00 CST,sp,1055432,2870,353,38,1942,camp_alpha_013,SKU-053,lookalike,UNKNOWN,USD,CST
evt_alpha_003884,2024-03-10 11:00:00 CST,onsite_disp,2942387,5453,317,44,4926,camp_alpha_008,SKU-026,inmarket,UNKNOWN,USD,CST
evt_alpha_003885,2024-02-10 10:00:00 CST,SD,750369,7884,408,49,2783,camp_alpha_012,SKU-053,lookalike,desktop,USD,CST
evt_alpha_003886,2024-03-01 22:00:00 CST,onsite_disp,4437985,7886,365,46,2125,camp_alpha_012,SKU-093,inmarket,tablet,USD,CST
evt_alpha_003887,2024-02-03 00:00:00 CST,offsite_vid,4427214,8513,373,41,3411,camp_alpha_001,SKU-065,retargeting,mobile,USD,CST
evt_alpha_003888,2024-03-27 10:00:00 CST,offsite_vid,2240155,6385,310,0,3872,camp_alpha_006,SKU-056,lookalike,desktop,USD,CST
evt_alpha_003889,2024-03-30 02:00:00 CST,SD,1032086,8188,238,16,4886,camp_alpha_009,SKU-016,,desktop,USD,CST
evt_alpha_003890,2024-02-02 15:00:00 CST,onsite_disp,3462216,3572,357,13,4561,camp_alpha_014,SKU-055,inmarket,tablet,USD,CST
evt_alpha_003891,2024-02-11 15:00:00 CST,onsite_disp,2731707,8350,89,5,1958,camp_alpha_017,SKU-040,inmarket,tablet,USD,CST
evt_alpha_003892,2024-03-25 21:00:00 CST,onsite_disp,4360395,951,194,35,1912,camp_alpha_011,SKU-044,inmarket,tablet,USD,CST
evt_alpha_003893,2024-03-23 10:00:00 CST,sp,2866199,7428,101,47,4673,camp_alpha_014,SKU-023,inmarket,mobile,USD,CST
evt_alpha_003894,2024-01-20 17:00:00 CST,onsite_disp,736125,7553,472,3,1075,camp_alpha_014,SKU-058,lookalike,tablet,USD,CST
evt_alpha_003895,2024-01-24 23:00:00 CST,offsite_vid,4381304,8081,27,15,4905,camp_alpha_007,SKU-016,,UNKNOWN,USD,CST
evt_alpha_003896,2024-03-16 01:00:00 CST,SD,1539699,4114,462,21,4943,camp_alpha_003,SKU-001,retargeting,UNKNOWN,USD,CST
evt_alpha_003897,2024-02-13 14:00:00 CST,onsite_disp,4826181,4898,370,16,2600,camp_alpha_013,SKU-013,inmarket,desktop,USD,CST
evt_alpha_003898,2024-02-12 15:00:00 CST,sp,762553,4671,60,32,4177,camp_alpha_014,SKU-054,retargeting,UNKNOWN,USD,CST
evt_alpha_003899,2024-01-09 11:00:00 CST,offsite_vid,1546497,1988,90,8,3892,camp_alpha_016,SKU-051,inmarket,desktop,USD,CST
evt_alpha_003900,2024-02-28 04:00:00 CST,SD,2193274,4658,347,2,636,camp_alpha_001,SKU-065,lookalike,desktop,USD,CST
evt_alpha_003901,2024-03-15 17:00:00 CST,SD,3409391,4419,329,24,3977,camp_alpha_013,SKU-001,lookalike,desktop,USD,CST
evt_alpha_003902,2024-01-21 15:00:00 CST,onsite_disp,556435,868,339,4,2603,camp_alpha_001,SKU-057,,UNKNOWN,USD,CST
evt_alpha_003903,2024-02-14 01:00:00 CST,onsite_disp,1219790,3409,370,25,4701,camp_alpha_014,SKU-008,retargeting,desktop,USD,CST
evt_alpha_003904,2024-02-08 03:00:00 CST,offsite_vid,1935924,7009,96,25,3175,camp_alpha_007,SKU-075,retargeting,UNKNOWN,USD,CST
evt_alpha_003905,2024-03-26 16:00:00 CST,offsite_vid,547418,861,134,41,2700,camp_alpha_015,SKU-034,,mobile,USD,CST
evt_alpha_003906,2024-02-15 23:00:00 CST,sp,3691790,2801,451,37,668,camp_alpha_017,SKU-083,inmarket,UNKNOWN,USD,CST
evt_alpha_003907,2024-03-13 01:00:00 CST,SD,2431667,821,439,25,2227,camp_alpha_017,SKU-039,retargeting,tablet,USD,CST
evt_alpha_003908,2024-01-10 13:00:00 CST,offsite_vid,2345067,9376,57,43,2544,camp_alpha_019,SKU-023,inmarket,UNKNOWN,USD,CST
evt_alpha_003909,2024-01-17 14:00:00 CST,sp,1809861,1921,402,31,988,camp_alpha_006,SKU-064,,mobile,USD,CST
evt_alpha_003910,2024-03-23 10:00:00 CST,SD,4832166,6664,61,21,3060,camp_alpha_009,SKU-060,retargeting,UNKNOWN,USD,CST
evt_alpha_003911,2024-02-19 19:00:00 CST,sp,1456603,1200,118,16,505,camp_alpha_010,SKU-025,inmarket,UNKNOWN,USD,CST
evt_alpha_003912,2024-03-19 18:00:00 CST,SD,327142,9998,487,15,1674,camp_alpha_005,SKU-058,lookalike,UNKNOWN,USD,CST
evt_alpha_003913,2024-03-20 19:00:00 CST,sp,1424880,3871,153,14,250,camp_alpha_015,SKU-035,,tablet,USD,CST
evt_alpha_003914,2024-01-06 19:00:00 CST,sp,1262442,4687,294,8,1169,camp_alpha_014,SKU-040,,UNKNOWN,USD,CST
evt_alpha_003915,2024-01-28 18:00:00 CST,SD,1180761,2057,242,14,1789,camp_alpha_012,SKU-002,retargeting,tablet,USD,CST
evt_alpha_003916,2024-01-01 13:00:00 CST,offsite_vid,3472668,9500,36,6,3693,camp_alpha_016,SKU-050,inmarket,mobile,USD,CST
evt_alpha_003917,2024-01-06 20:00:00 CST,SD,294437,1162,304,26,1847,camp_alpha_014,SKU-023,lookalike,desktop,USD,CST
evt_alpha_003918,2024-03-25 08:00:00 CST,onsite_disp,1047165,5500,52,23,4106,camp_alpha_003,SKU-055,inmarket,UNKNOWN,USD,CST
evt_alpha_003919,2024-02-06 03:00:00 CST,sp,595624,8977,463,5,3866,camp_alpha_010,SKU-023,retargeting,desktop,USD,CST
evt_alpha_003920,2024-02-14 02:00:00 CST,onsite_disp,3185922,5630,189,41,3843,camp_alpha_008,SKU-084,retargeting,mobile,USD,CST
evt_alpha_003921,2024-03-03 16:00:00 CST,sp,700573,2119,310,2,2564,camp_alpha_017,SKU-058,lookalike,tablet,USD,CST
evt_alpha_003922,2024-03-16 03:00:00 CST,offsite_vid,3037432,4637,177,35,873,camp_alpha_003,SKU-031,retargeting,UNKNOWN,USD,CST
evt_alpha_003923,2024-02-24 04:00:00 CST,sp,1026723,3649,120,37,3881,camp_alpha_006,SKU-091,inmarket,desktop,USD,CST
evt_alpha_003924,2024-01-01 15:00:00 CST,onsite_disp,2863621,7159,17,5,1712,camp_alpha_012,SKU-017,retargeting,desktop,USD,CST
evt_alpha_003925,2024-03-22 09:00:00 CST,offsite_vid,345971,6157,381,4,3811,camp_alpha_016,SKU-005,inmarket,tablet,USD,CST
evt_alpha_003926,2024-01-06 23:00:00 CST,onsite_disp,4603262,7448,262,9,3238,camp_alpha_014,SKU-028,inmarket,desktop,USD,CST
evt_alpha_003927,2024-02-21 21:00:00 CST,sp,3998207,6786,491,3,4204,camp_alpha_003,SKU-064,retargeting,UNKNOWN,USD,CST
evt_alpha_003928,2024-03-23 14:00:00 CST,onsite_disp,4174457,8031,467,35,4291,camp_alpha_006,SKU-066,,desktop,USD,CST
evt_alpha_003929,2024-01-15 11:00:00 CST,offsite_vid,3148683,2154,21,7,1523,camp_alpha_010,SKU-011,inmarket,desktop,USD,CST
evt_alpha_003930,2024-03-08 20:00:00 CST,sp,855604,3836,72,7,987,camp_alpha_002,SKU-085,lookalike,mobile,USD,CST
evt_alpha_003931,2024-01-08 01:00:00 CST,onsite_disp,239674,1919,138,45,3092,camp_alpha_010,SKU-032,,tablet,USD,CST
evt_alpha_003932,2024-01-22 13:00:00 CST,sp,3050793,9380,64,23,3550,camp_alpha_011,SKU-041,retargeting,desktop,USD,CST
evt_alpha_003933,2024-01-04 19:00:00 CST,onsite_disp,1793585,987,483,25,3040,camp_alpha_001,SKU-025,,mobile,USD,CST
evt_alpha_003934,2024-02-20 02:00:00 CST,onsite_disp,1079413,9946,112,34,4344,camp_alpha_004,SKU-059,,tablet,USD,CST
evt_alpha_003935,2024-01-13 14:00:00 CST,offsite_vid,2201762,632,103,0,4497,camp_alpha_013,SKU-071,retargeting,mobile,USD,CST
evt_alpha_003936,2024-02-14 10:00:00 CST,SD,1460308,3689,466,18,2751,camp_alpha_007,SKU-082,lookalike,tablet,USD,CST
evt_alpha_003937,2024-01-09 05:00:00 CST,sp,4577788,2074,176,34,1053,camp_alpha_003,SKU-063,lookalike,desktop,USD,CST
evt_alpha_003938,2024-02-12 17:00:00 CST,offsite_vid,2898494,2257,352,3,3342,camp_alpha_017,SKU-099,lookalike,UNKNOWN,USD,CST
evt_alpha_003939,2024-01-18 23:00:00 CST,onsite_disp,4679104,2272,319,24,1604,camp_alpha_018,SKU-045,inmarket,UNKNOWN,USD,CST
evt_alpha_003940,2024-02-04 22:00:00 CST,SD,907944,5911,155,18,2150,camp_alpha_010,SKU-007,retargeting,mobile,USD,CST
evt_alpha_003941,2024-02-05 16:00:00 CST,SD,563824,352,304,16,2016,camp_alpha_002,SKU-087,inmarket,tablet,USD,CST
evt_alpha_003942,2024-02-20 08:00:00 CST,offsite_vid,750898,1096,492,3,1100,camp_alpha_006,SKU-012,retargeting,mobile,USD,CST
evt_alpha_003943,2024-03-19 20:00:00 CST,onsite_disp,3441424,2280,196,24,4567,camp_alpha_005,SKU-031,inmarket,desktop,USD,CST
evt_alpha_003944,2024-02-10 13:00:00 CST,onsite_disp,4854646,4617,45,4,538,camp_alpha_011,SKU-078,lookalike,desktop,USD,CST
evt_alpha_003945,2024-02-14 17:00:00 CST,offsite_vid,902552,7269,424,42,3091,camp_alpha_011,SKU-090,inmarket,mobile,USD,CST
evt_alpha_003946,2024-03-09 21:00:00 CST,sp,3305517,8275,136,29,3815,camp_alpha_008,SKU-016,inmarket,UNKNOWN,USD,CST
evt_alpha_003947,2024-01-23 08:00:00 CST,offsite_vid,127108,1368,237,17,3627,camp_alpha_015,SKU-015,retargeting,tablet,USD,CST
evt_alpha_003948,2024-01-23 22:00:00 CST,sp,4666598,8912,287,27,4767,camp_alpha_001,SKU-043,retargeting,UNKNOWN,USD,CST
evt_alpha_003949,2024-01-09 15:00:00 CST,onsite_disp,4284863,7711,384,48,3177,camp_alpha_005,SKU-085,retargeting,UNKNOWN,USD,CST
evt_alpha_003950,2024-03-01 07:00:00 CST,sp,2630566,1791,69,41,431,camp_alpha_010,SKU-036,inmarket,tablet,USD,CST
evt_alpha_003951,2024-03-05 02:00:00 CST,onsite_disp,483646,6784,56,43,1184,camp_alpha_010,SKU-063,retargeting,mobile,USD,CST
evt_alpha_003952,2024-01-02 13:00:00 CST,SD,1714458,2093,115,37,2340,camp_alpha_002,SKU-061,inmarket,UNKNOWN,USD,CST
evt_alpha_003953,2024-03-03 05:00:00 CST,sp,1883796,6782,339,49,555,camp_alpha_008,SKU-004,,desktop,USD,CST
evt_alpha_003954,2024-02-21 22:00:00 CST,offsite_vid,2747880,7500,267,13,4349,camp_alpha_003,SKU-006,lookalike,tablet,USD,CST
evt_alpha_003955,2024-03-08 00:00:00 CST,onsite_disp,2884648,3802,185,47,264,camp_alpha_012,SKU-046,lookalike,desktop,USD,CST
evt_alpha_003956,2024-03-28 20:00:00 CST,offsite_vid,2535547,3555,425,45,2704,camp_alpha_003,SKU-031,,UNKNOWN,USD,CST
evt_alpha_003957,2024-01-14 23:00:00 CST,SD,3355855,2315,177,6,229,camp_alpha_016,SKU-022,,tablet,USD,CST
evt_alpha_003958,2024-01-02 03:00:00 CST,SD,2313985,8298,302,48,1229,camp_alpha_011,SKU-032,retargeting,mobile,USD,CST
evt_alpha_003959,2024-01-14 16:00:00 CST,offsite_vid,3048283,3871,307,1,2750,camp_alpha_001,SKU-001,retargeting,UNKNOWN,USD,CST
evt_alpha_003960,2024-03-04 04:00:00 CST,SD,3923494,3285,451,24,3706,camp_alpha_003,SKU-092,lookalike,UNKNOWN,USD,CST
evt_alpha_003961,2024-02-26 22:00:00 CST,offsite_vid,4381228,3644,246,42,3443,camp_alpha_001,SKU-078,,desktop,USD,CST
evt_alpha_003962,2024-02-21 18:00:00 CST,sp,566682,7158,331,25,763,camp_alpha_014,SKU-081,inmarket,tablet,USD,CST
evt_alpha_003963,2024-01-21 00:00:00 CST,sp,4190541,9205,243,44,1630,camp_alpha_016,SKU-064,retargeting,tablet,USD,CST
evt_alpha_003964,2024-03-19 03:00:00 CST,onsite_disp,3267073,2657,35,5,2691,camp_alpha_017,SKU-094,lookalike,desktop,USD,CST
evt_alpha_003965,2024-02-29 21:00:00 CST,SD,1278844,6311,314,18,2310,camp_alpha_013,SKU-003,,tablet,USD,CST
evt_alpha_003966,2024-03-20 19:00:00 CST,onsite_disp,1845878,4620,41,37,1730,camp_alpha_008,SKU-078,,tablet,USD,CST
evt_alpha_003967,2024-02-11 10:00:00 CST,sp,3202681,5407,51,7,2800,camp_alpha_004,SKU-082,lookalike,tablet,USD,CST
evt_alpha_003968,2024-01-19 02:00:00 CST,sp,1019846,3145,283,47,1455,camp_alpha_003,SKU-054,inmarket,UNKNOWN,USD,CST
evt_alpha_003969,2024-02-04 10:00:00 CST,onsite_disp,1537270,2305,431,4,1139,camp_alpha_008,SKU-051,inmarket,UNKNOWN,USD,CST
evt_alpha_003970,2024-02-05 09:00:00 CST,SD,3424900,7954,196,5,1534,camp_alpha_019,SKU-052,inmarket,UNKNOWN,USD,CST
evt_alpha_003971,2024-02-18 13:00:00 CST,onsite_disp,3730637,9896,300,30,569,camp_alpha_019,SKU-010,retargeting,tablet,USD,CST
evt_alpha_003972,2024-01-13 03:00:00 CST,SD,2597523,9305,134,14,1872,camp_alpha_014,SKU-078,retargeting,UNKNOWN,USD,CST
evt_alpha_003973,2024-03-06 13:00:00 CST,offsite_vid,2581410,424,239,28,4891,camp_alpha_019,SKU-041,inmarket,UNKNOWN,USD,CST
evt_alpha_003974,2024-02-12 11:00:00 CST,onsite_disp,4862110,3543,206,46,22,camp_alpha_012,SKU-044,lookalike,UNKNOWN,USD,CST
evt_alpha_003975,2024-01-11 05:00:00 CST,offsite_vid,1544831,5961,8,40,2341,camp_alpha_005,SKU-065,lookalike,tablet,USD,CST
evt_alpha_003976,2024-02-04 11:00:00 CST,offsite_vid,2483111,3424,26,8,3229,camp_alpha_014,SKU-023,retargeting,desktop,USD,CST
evt_alpha_003977,2024-03-26 14:00:00 CST,onsite_disp,518632,2365,80,8,66,camp_alpha_016,SKU-013,inmarket,mobile,USD,CST
evt_alpha_003978,2024-01-24 21:00:00 CST,SD,3982680,4999,443,21,2760,camp_alpha_009,SKU-084,lookalike,UNKNOWN,USD,CST
evt_alpha_003979,2024-03-22 03:00:00 CST,SD,1066243,828,432,39,370,camp_alpha_009,SKU-091,,UNKNOWN,USD,CST
evt_alpha_003980,2024-03-19 19:00:00 CST,offsite_vid,4074575,6431,363,49,3611,camp_alpha_019,SKU-006,retargeting,desktop,USD,CST
evt_alpha_003981,2024-03-06 08:00:00 CST,offsite_vid,3811686,4670,61,27,507,camp_alpha_016,SKU-047,retargeting,UNKNOWN,USD,CST
evt_alpha_003982,2024-01-15 01:00:00 CST,offsite_vid,193901,4767,185,10,3165,camp_alpha_003,SKU-002,inmarket,desktop,USD,CST
evt_alpha_003983,2024-02-25 04:00:00 CST,offsite_vid,4001101,5312,486,43,2586,camp_alpha_016,SKU-091,lookalike,UNKNOWN,USD,CST
evt_alpha_003984,2024-01-01 12:00:00 CST,onsite_disp,3071418,6452,123,14,402,camp_alpha_004,SKU-039,,mobile,USD,CST
evt_alpha_003985,2024-02-28 19:00:00 CST,sp,364814,4460,278,44,2206,camp_alpha_019,SKU-061,lookalike,UNKNOWN,USD,CST
evt_alpha_003986,2024-03-21 03:00:00 CST,SD,4103171,9781,309,30,2800,camp_alpha_003,SKU-041,,desktop,USD,CST
evt_alpha_003987,2024-01-06 01:00:00 CST,offsite_vid,4112014,7788,348,33,2831,camp_alpha_007,SKU-031,retargeting,mobile,USD,CST
evt_alpha_003988,2024-01-07 02:00:00 CST,offsite_vid,3686564,1874,293,14,150,camp_alpha_001,SKU-002,,mobile,USD,CST
evt_alpha_003989,2024-03-18 13:00:00 CST,onsite_disp,3392093,3917,394,3,1070,camp_alpha_004,SKU-020,,UNKNOWN,USD,CST
evt_alpha_003990,2024-02-14 07:00:00 CST,sp,2810205,6967,404,39,3460,camp_alpha_006,SKU-087,lookalike,desktop,USD,CST
evt_alpha_003991,2024-03-14 02:00:00 CST,sp,4717096,6850,233,43,87,camp_alpha_010,SKU-051,retargeting,tablet,USD,CST
evt_alpha_003992,2024-02-27 16:00:00 CST,SD,4611645,9864,46,35,2800,camp_alpha_005,SKU-097,lookalike,desktop,USD,CST
evt_alpha_003993,2024-02-16 09:00:00 CST,sp,2293533,4880,371,29,4274,camp_alpha_012,SKU-055,inmarket,tablet,USD,CST
evt_alpha_003994,2024-02-03 09:00:00 CST,offsite_vid,791616,9437,56,16,2768,camp_alpha_017,SKU-010,inmarket,desktop,USD,CST
evt_alpha_003995,2024-03-21 15:00:00 CST,onsite_disp,744338,1213,3,19,4343,camp_alpha_017,SKU-056,retargeting,tablet,USD,CST
evt_alpha_003996,2024-01-23 00:00:00 CST,onsite_disp,2016373,9704,420,0,1733,camp_alpha_013,SKU-047,,desktop,USD,CST
evt_alpha_003997,2024-01-30 16:00:00 CST,offsite_vid,3772055,7554,283,44,1724,camp_alpha_007,SKU-083,,tablet,USD,CST
evt_alpha_003998,2024-02-15 20:00:00 CST,offsite_vid,3927700,7788,277,1,2394,camp_alpha_016,SKU-005,,UNKNOWN,USD,CST
evt_alpha_003999,2024-01-26 14:00:00 CST,onsite_disp,2141530,4543,422,35,1304,camp_alpha_009,SKU-028,lookalike,tablet,USD,CST
evt_alpha_004000,2024-01-21 06:00:00 CST,sp,3665450,8764,0,31,1868,camp_alpha_002,SKU-017,inmarket,tablet,USD,CST
evt_alpha_004001,2024-02-24 14:00:00 CST,onsite_disp,1019369,4109,58,8,3186,camp_alpha_011,SKU-038,lookalike,desktop,USD,CST
evt_alpha_004002,2024-03-28 09:00:00 CST,onsite_disp,135229,7882,162,47,606,camp_alpha_002,SKU-080,retargeting,desktop,USD,CST
evt_alpha_004003,2024-02-21 00:00:00 CST,SD,3689942,7660,496,7,3745,camp_alpha_013,SKU-033,inmarket,desktop,USD,CST
evt_alpha_004004,2024-01-07 17:00:00 CST,sp,2202470,5662,336,23,676,camp_alpha_012,SKU-083,retargeting,UNKNOWN,USD,CST
evt_alpha_004005,2024-01-25 18:00:00 CST,onsite_disp,1515787,6186,237,41,2363,camp_alpha_008,SKU-079,inmarket,UNKNOWN,USD,CST
evt_alpha_004006,2024-03-12 03:00:00 CST,offsite_vid,2477085,7732,483,21,2489,camp_alpha_011,SKU-006,inmarket,desktop,USD,CST
evt_alpha_004007,2024-01-12 00:00:00 CST,offsite_vid,305257,8458,315,5,1973,camp_alpha_018,SKU-020,,tablet,USD,CST
evt_alpha_004008,2024-03-20 00:00:00 CST,sp,4381309,4837,239,20,2952,camp_alpha_015,SKU-088,,mobile,USD,CST
evt_alpha_004009,2024-02-08 09:00:00 CST,onsite_disp,4796829,9520,194,42,3687,camp_alpha_011,SKU-018,lookalike,UNKNOWN,USD,CST
evt_alpha_004010,2024-01-06 09:00:00 CST,offsite_vid,2009235,4214,189,37,2866,camp_alpha_015,SKU-057,,UNKNOWN,USD,CST
evt_alpha_004011,2024-03-22 01:00:00 CST,onsite_disp,2687362,393,37,0,2546,camp_alpha_012,SKU-005,,tablet,USD,CST
evt_alpha_004012,2024-01-27 06:00:00 CST,offsite_vid,2453831,4278,485,14,2053,camp_alpha_009,SKU-036,,tablet,USD,CST
evt_alpha_004013,2024-03-14 00:00:00 CST,onsite_disp,3678544,8661,339,27,4373,camp_alpha_015,SKU-080,inmarket,mobile,USD,CST
evt_alpha_004014,2024-03-07 22:00:00 CST,offsite_vid,3520711,5505,58,27,116,camp_alpha_019,SKU-057,retargeting,UNKNOWN,USD,CST
evt_alpha_004015,2024-01-01 11:00:00 CST,SD,3108945,9926,241,16,2250,camp_alpha_005,SKU-061,,tablet,USD,CST
evt_alpha_004016,2024-03-30 22:00:00 CST,offsite_vid,547004,2634,369,33,571,camp_alpha_006,SKU-054,,mobile,USD,CST
evt_alpha_004017,2024-01-21 16:00:00 CST,offsite_vid,2845268,4210,462,39,306,camp_alpha_001,SKU-013,inmarket,desktop,USD,CST
evt_alpha_004018,2024-01-26 11:00:00 CST,onsite_disp,4033556,3560,257,13,4444,camp_alpha_009,SKU-065,retargeting,mobile,USD,CST
evt_alpha_004019,2024-02-29 01:00:00 CST,offsite_vid,685333,8791,118,37,3496,camp_alpha_015,SKU-070,retargeting,mobile,USD,CST
evt_alpha_004020,2024-03-23 19:00:00 CST,sp,1873652,1482,273,26,4167,camp_alpha_012,SKU-042,inmarket,desktop,USD,CST
evt_alpha_004021,2024-03-20 18:00:00 CST,SD,3830988,9527,70,6,3983,camp_alpha_010,SKU-014,,UNKNOWN,USD,CST
evt_alpha_004022,2024-01-15 07:00:00 CST,onsite_disp,1858260,2284,173,27,218,camp_alpha_007,SKU-044,inmarket,tablet,USD,CST
evt_alpha_004023,2024-01-06 02:00:00 CST,SD,1554780,3067,72,1,4638,camp_alpha_004,SKU-031,lookalike,mobile,USD,CST
evt_alpha_004024,2024-03-10 10:00:00 CST,sp,4490519,181,307,13,1722,camp_alpha_011,SKU-040,,UNKNOWN,USD,CST
evt_alpha_004025,2024-01-06 22:00:00 CST,offsite_vid,3392728,8599,233,10,2222,camp_alpha_005,SKU-003,lookalike,desktop,USD,CST
evt_alpha_004026,2024-01-02 07:00:00 CST,SD,2027806,1505,296,4,3627,camp_alpha_010,SKU-097,,tablet,USD,CST
